user_id,title,short_description,long_description,title_trans,short_description_trans,long_description_trans,technical assistance?,feasibility study?,purpose code,Difficulty level,Non-natural disaster,activity code1,activity code2,activity code3,activity code4,activity code5,activity code6,activity code7,activity code8,activity code9
40818398,CALIFICANDO MUJERES PARA LA CONDUCCIÓN Y EL DEBATE EN ORGANISMOS COOPERATIVOS (EL SALVADOR),QUALIFYING WOMEN FOR CONDUCTION AND DEBATE ON COOPERATIVE ORGANISMS (EL SALVADOR),ACOMPAÑAMIENTO EN LOS GRUPOS DE MUJERES EN PROCESOS DE PARTICIPACIÓN QUE LAS PERMITA POSICIONARSE COMO SUJETOS ACTIVOS A SUS COMUNIDADES  GENERANDO PROPUESTAS Y PARTICIPANDO EN LA TOMA DE DECISIONES DE LOS ORGANISMOS COOPERATIVOS.,WOMEN QUALIFYING FOR DRIVING AND THE DEBATE IN THE FORM COOPERATIVE (EL SALVADOR),QUALIFYING WOMEN FOR CONDUCTION AND DEBATE ON COOPERATIVE ORGANISMS (EL SALVADOR),SUPPORT GROUPS FOR WOMEN IN THE PROCESS OF PARTICIPATION TO THE POSITION AS PERMITTED ASSETS SUBJECT TO THEIR COMMUNITIES PARTICIPATING IN GENERATING PROPOSALS AND DECISIONS OF THE COOPERATIVE AGENCIES.,,,42010,4,,42010.04,,,,,,,,
40818398,QUALITY ASSESSMENT OF MANAGEMENT REVIEWS OF THE PARTNERS,QUALITY ASSESSMENT OF MANAGEMENT REVIEWS OF THE PARTNERS,"IN ORDER TO QUALITY ASSESSMENT OF MANAGEMENT REVIEWS OF NGO PARTNERS,  WESTBORG CONSULT SHALL ASSESS THE MANAGEMENT REVIEWS CONDUCTED BY ABDUL QADEER & COMPANY, ISLAMABADAGR.PARTNER: WESTBORG KONSULTIMPL.INST: WESTBORG KONSULT",QUALITY ASSESSMENT OF MANAGEMENT REVIEWS OF THE PARTNERS,QUALITY ASSESSMENT OF MANAGEMENT REVIEWS OF THE PARTNERS,"IN ORDER TO QUALITY ASSESSMENT OF MANAGEMENT REVIEWS OF NGO PARTNERS,  WESTBORG CONSULT SHALL ASSESS THE MANAGEMENT REVIEWS CONDUCTED BY ABDUL QADEER & COMPANY, ISLAMABADAGR.PARTNER: WESTBORG KONSULTIMPL.INST: WESTBORG KONSULT",,,92010,2,,92010.01,,,,,,,,
40818398,QUALITY CONTROL IN LOCAL GOVER,QUALITY CONTROL IN LOCAL GOVERNANCE,DZO Quality Control Loc. Govt. Helping Hungarian local governments to apply quality management techniques to their organisations with a view to modernising government and achieving a joined-up government.,QUALITY CONTROL IN LOCAL GOVER,QUALITY CONTROL IN LOCAL GOVERNANCE,DZO Quality Control Loc. Govt. Helping Hungarian local governments to apply quality management techniques to their organisations with a view to modernising government and achieving a joined-up government.,,,15140,3,,15140.03,,,,,,,,
40818398,QUALITY CONTROL OF MARINE BASELINES,QUALITY CONTROL OF MARINE BASELINES,QUALITY CONTROL OF MARINE BASELINESAGR.PARTNER: MINISTRY OF PLANNING AND FINANCEIMPL.INST: TIMOR SEA OFFICE,QUALITY CONTROL OF MARINE BASELINES,QUALITY CONTROL OF MARINE BASELINES,QUALITY CONTROL OF MARINE BASELINESAGR.PARTNER: MINISTRY OF PLANNING AND FINANCEIMPL.INST: TIMOR SEA OFFICE,,,31310,3,,31310.02,,,,,,,,
40818398,"Quality education, protection and empowerment for women and children","QUALITY EDUCATION, PROTECTION AND EMPOWERMENT FOR WOMEN AND CHILDREN","Save the children, Norway receive support to the strategic country plan. Fund will be used on quality education, protection, rehabilitation and reintegration of children affected by conflict and empowerment of women and children living with hiv/aids. Save","Quality education, protection and empowerment for women and children","QUALITY EDUCATION, PROTECTION AND EMPOWERMENT FOR WOMEN AND CHILDREN","Save the children, Norway receive support to the strategic country plan. Fund will be used on quality education, protection, rehabilitation and reintegration of children affected by conflict and empowerment of women and children living with hiv/aids. Save",,,16010,3,,16010.05,11105.01,16010.1,42010.01,,,,,
40818398,QUALITY GROUP AMPEP,QUALITY GROUP AMPEP,"1.MONITORING OF THE ALBANIA AND MACEDONIA PEOPLES EMPOWERMENT         PROGRAMME (AMPEP).                                                     2. SUPPORT TO AMPEP IN THE REFORMULATION OF THE PROJECTDOCUMENT,     WORKING METHODS ETC.",QUALITY GROUP AMPEP,QUALITY GROUP AMPEP,"1.MONITORING OF THE ALBANIA AND MACEDONIA PEOPLES EMPOWERMENT         PROGRAMME (AMPEP).                                                     2. SUPPORT TO AMPEP IN THE REFORMULATION OF THE PROJECTDOCUMENT,     WORKING METHODS ETC.",,,15150,3,,15150.01,,,,,,,,
40818398,QUALITYGROUP PACO IMPACT,QUALITY GROUP PACO IMPACT,QUALITY GROUP FOR THE PROJECT PACO IMPACT: IMPLEMENTATION OF          ANTI-CORRUPTION PLANS IN SOUTH-EASTERN EUROPE.,QUALITYGROUP PACO IMPACT,QUALITY GROUP PACO IMPACT,QUALITY GROUP FOR THE PROJECT PACO IMPACT: IMPLEMENTATION OF          ANTI-CORRUPTION PLANS IN SOUTH-EASTERN EUROPE.,,,15120,4,,15120.04,,,,,,,,
40818398,QUI GÉNERO Y CAFICULTURA,QUI GÉNERO Y CAFICULTURA,APORTAR METODOLÓGICAMENTE A LA OPERACIONALIZACIÓN DE LOS ENFOQUES DE GÉNERO Y AMBIENTE EN EXPERIENCIAS LOCALES,QUI CAFICULTURA GENRE,QUI CAFICULTURA GENRE,Methodological contribution to the operationalization of gender approaches EXPERIENCES IN LOCAL AND ENVIRONMENT,,,42010,4,,42010.01,,,,,,,,
40818398,QUI CAPACITACIÓN GENERO Y AMB.,QUI CAPACITACIÓN GENERO Y AMB.,"INTRODUCIR CONSIDERACIÓN DE ERRADICACIÓN DEL SEXISMO Y RESPETO AL MEDIO AMBIENTE PARA MEJORAR CALIDAD EDUCATIVA UNIVERSITARIA, EN LAS UNIVERS.Y ESCUELAS POLIT. DE RED DE PROGRAMAS Y ESTUDIOS CON VISIÓN DE GÉNERO",QUI CAPACITACIÓN GENERO Y AMB.,QUI CAPACITACIÓN GENERO Y AMB.,ENTER TO END SEXISM CONSIDERATION AND RESPECT FOR IMPROVING ENVIRONMENTAL QUALITY UNIVERSITY EDUCATION IN THE SCHOOLS UNIVERS.Y POLIT. NETWORK PROGRAMS AND GENDER STUDIES WITH VISION,,,43010,3,,42010.01,41005.01,11420.04,,,,,,
40818398,QUI POLÍTICAS DE GÉNERO,QUI POLÍTICAS DE GÉNERO,FOMENTAR EN SECTORES SELECCIONADOS POLÍTICAS PÚBLICAS DE GÉNERO Y NORMAS PARA DISMINUIR LAS INEQUIDADES Y GARANTIZAR EL PLENO EJERCICIO DE LOS DERECHOS Y LA CIUDADANÍA DE LAS MUJERES,QUI GENDER POLICIES,QUI GENDER POLICIES,SELECTED SECTORS IN PROMOTING GENDER AND PUBLIC POLICIES TO REDUCE REGULATIONS inequities and ensure the full exercise RIGHTS AND CITIZENSHIP OF WOMEN,,,42010,4,,42010.01,,,,,,,,
40818398,QUI MUJERES RURALES Y GÉNERO,QUI MUJERES RURALES Y GÉNERO,"CONTRIBUIR AL DESARROLLO SOSTENIBLE DE LA PROVINCIA DE LOJA, PROMOVIENDO EL IMPULSO DE CAPACIDADES DE LAS MUJERES RURALES EN SUS COMUNIDADES, DESDE UNA PERSPECTIVA DE GÉNERO",QUI RURAL WOMEN AND GENDER,QUI RURAL WOMEN AND GENDER,"CONTRIBUTING TO SUSTAINABLE DEVELOPMENT OF THE PROVINCE OF LOJA, PROMOTING THE BUILDING MOMENTUM OF RURAL WOMEN IN THEIR COMMUNITIES, FROM A GENDER PERSPECTIVE",,,42010,4,,42010.01,43040.01,,,,,,,
40818398,Mécanisme de Réponse Rapide,MÉCANISME DE RÉPONSE RAPIDE,"Outcome description: Conflict: Post-conflict governance capacity strengthened, including measures to work towards prevention of resumption of conflict",Rapid Response Mechanism,QUICK RESPONSE MECHANISM,"Outcome description: Conflict: Post-conflict governance capacity strengthened, including measures to work towards prevention of resumption of conflict",,,15230,3,,15230.01,,,,,,,,
40818398,PLAN QUINQUENAL DEL INSTITUTO PARA EL DESARROLLO LOCAL CENTROAMERICA,QUINQUENAL PLAN OF THE INSTITUTE FOR LOCAL DEVELOPMENT IN CENTRALAMERICA,PROMOCIÓN  IMPULSO Y CONSOLIDACIÓN DE LA DESCENTRALIZACIÓN DEMOCRITICA DEL ESTADO  ASÍ COMO LA FORMACIÓNDE ACTORES LOCALES DEMOCRATICOS QUE LIDEREN LOS PROCESOS DE DESCENTRALIZACIÓN DEL ESTADO Y EL DESARROLLO LOCAL EN CENTROAMERICA,FIVE-YEAR PLAN FOR LOCAL DEVELOPMENT INSTITUTE CENTRAL,QUINQUENAL PLAN OF THE INSTITUTE FOR LOCAL DEVELOPMENT IN CENTRALAMERICA,BOOST PROMOTION AND STRENGTHENING DECENTRALIZATION Democritus WELL AS STATE ACTORS democratic local training of leading processes STATE DECENTRALIZATION AND LOCAL DEVELOPMENT IN CENTRAL AMERICA,,,15140,4,,15140.03,,,,,,,,
40818398,Quotas and Decentralization (Indonesia),QUOTAS AND DECENTRALIZATION (INDONESIA),"Over the past decade, the Government of Indonesia has taken steps to enhance the participation of women in public office. One element of the strategy is decentralization, promoted under the slogan, local autonomy for people empowerment and welfare. Support for gender mainstreaming was proclaimed and in 2003 an election law prescribed that 30% of political parties' candidates be women. A recent amendment to the law extended the 30% rule to decision-making posts within parties.''However, real commitment to affirmative action for women - as well as its effect on policy - remains uncertain. Although there has been general compliance with the quota for women candidates, fewer than 10% of the members of the national parliament are women and this percentage declines significantly at the provincial and district levels.''This project will investigate the root causes of weak participation of women in government despite legislative attempts to increase it. Researchers will examine internal party policies and mechanisms ",Quotas and Decentralization (Indonesia),QUOTAS AND DECENTRALIZATION (INDONESIA),"Over the past decade, the Government of Indonesia has taken steps to enhance the participation of women in public office. One element of the strategy is decentralization, promoted under the slogan, local autonomy for people empowerment and welfare. Support for gender mainstreaming was proclaimed and in 2003 an election law prescribed that 30% of political parties' candidates be women. A recent amendment to the law extended the 30% rule to decision-making posts within parties.''However, real commitment to affirmative action for women - as well as its effect on policy - remains uncertain. Although there has been general compliance with the quota for women candidates, fewer than 10% of the members of the national parliament are women and this percentage declines significantly at the provincial and district levels.''This project will investigate the root causes of weak participation of women in government despite legislative attempts to increase it. Researchers will examine internal party policies and mechanisms ",,,43010,3,,42010.01,15140.03,,,,,,,
40818398,R.C CFD,R.C CFD,"Outcome description: Macroeconomic policies, debt-sustainability frameworks, and public financing strategies promote inclusive growth and are consistent with achieving the MDGs",R.C CFD,R.C CFD,"Outcome description: Macroeconomic policies, debt-sustainability frameworks, and public financing strategies promote inclusive growth and are consistent with achieving the MDGs",,,15110,4,,15110.02,,,,,,,,
40818398,RADAR REMOTE SENSING TRAINING,RADAR REMOTE SENSING TRAINING,"INCREASED BRAZILIAN EXPERTISE IN, AND CAPACITY TO USE, RADAR REMOTE SENSING TECHNOLOGIES IN ENVIRONMENTAL MONITORING AND MANAGEMENT EFFORTS.   JOINT CCRS-INPE APPLICATIONS RESEARCH COMPLETED TO REFINE APPLICATIONS OF RADAR REMOTE SENSING DATA IN TROPICAL FOREST SETTINGS. TRAINING WORKSHOPS DELIVERED TO DISSEMINATE THIS KNOWLEDGE IN BRAZIL.",RADAR REMOTE SENSING TRAINING,RADAR REMOTE SENSING TRAINING,"INCREASED BRAZILIAN EXPERTISE IN, AND CAPACITY TO USE, RADAR REMOTE SENSING TECHNOLOGIES IN ENVIRONMENTAL MONITORING AND MANAGEMENT EFFORTS.   JOINT CCRS-INPE APPLICATIONS RESEARCH COMPLETED TO REFINE APPLICATIONS OF RADAR REMOTE SENSING DATA IN TROPICAL FOREST SETTINGS. TRAINING WORKSHOPS DELIVERED TO DISSEMINATE THIS KNOWLEDGE IN BRAZIL.",,,41010,4,,41010.03,,,,,,,,
40818398,,RADAR REMOTE SENSING TRAINING,"INCREASED BRAZILIAN EXPERTISE IN, AND CAPACITY TO USE, RADAR REMOTE SENSING TECHNOLOGIES IN ENVIRONMENTAL MONITORING AND MANAGEMENT EFFORTS.   JOINT CCRS-INPE APPLICATIONS RESEARCH COMPLETED TO REFINE APPLICATIONS OF RADAR REMOTE SENSING DATA IN TROPICAL FOREST SETTINGS. TRAINING WORKSHOPS DELIVERED TO DISSEMINATE THIS KNOWLEDGE IN BRAZIL.",,RADAR REMOTE SENSING TRAINING,"INCREASED BRAZILIAN EXPERTISE IN, AND CAPACITY TO USE, RADAR REMOTE SENSING TECHNOLOGIES IN ENVIRONMENTAL MONITORING AND MANAGEMENT EFFORTS.   JOINT CCRS-INPE APPLICATIONS RESEARCH COMPLETED TO REFINE APPLICATIONS OF RADAR REMOTE SENSING DATA IN TROPICAL FOREST SETTINGS. TRAINING WORKSHOPS DELIVERED TO DISSEMINATE THIS KNOWLEDGE IN BRAZIL.",,,41010,4,,41010.03,,,,,,,,
40818398,RADDHO 2003,RADDHO,"CONTRIB TO RADDHO A REGIONAL HR-ORGANISATION, BASED IN SENEGAL, VIA   DIAKONIA IN ORDER TO PROVIDE THEM WITH A SISTER ORGANISATION AS       DIALOGUE PARTNER AND SAVE SIDA'S ADM RESOURCES                                                                                               REGIONAL CATEGORY - ADDED VALUE, PRIO AREA (NETWORK OF HR            -ORGANISATIONS)",RADDHO 2003,RADDHO,"CONTRIB TO RADDHO A REGIONAL HR-ORGANISATION, BASED IN SENEGAL, VIA   DIAKONIA IN ORDER TO PROVIDE THEM WITH A SISTER ORGANISATION AS       DIALOGUE PARTNER AND SAVE SIDA'S ADM RESOURCES                                                                                               REGIONAL CATEGORY - ADDED VALUE, PRIO AREA (NETWORK OF HR            -ORGANISATIONS)",,,15150,4,,15150.07,,,,,,,,
40818398,rådgivare statsfinanser        PFM Adviser,RÅDGIVARE STATSFINANSER        PFM ADVISER,Technical assistance for improving the public financial management    systems in nine countries in the Balkans through the Center of        Excellence in Finance in Slovenia.,rådgivare statsfinanser        PFM Adviser,RÅDGIVARE STATSFINANSER        PFM ADVISER,Technical assistance for improving the public financial management    systems in nine countries in the Balkans through the Center of        Excellence in Finance in Slovenia.,1,,15120,4,,15120.02,,,,,,,,
40818398,RADIO ANFANI,RADIO ANFANI,"TO STRENGTHEN INDEPENDENT MEDIA THROUGH THE BROADCAST OF CIVIC EDUCATION PROGRAMS. THE EDUCATION PROGRAMS WILL INCLUDE A CALL-IN PORTION WITH DISCUSSIONS ON TOPICS SUCH AS LOCAL GOVERNANCE, ELECTORAL PROCESSES, POLITICAL VIOLENCE, AND THE ROLE OF CIVIL SO",RADIO ANFANI,RADIO ANFANI,"TO STRENGTHEN INDEPENDENT MEDIA THROUGH THE BROADCAST OF CIVIC EDUCATION PROGRAMS. THE EDUCATION PROGRAMS WILL INCLUDE A CALL-IN PORTION WITH DISCUSSIONS ON TOPICS SUCH AS LOCAL GOVERNANCE, ELECTORAL PROCESSES, POLITICAL VIOLENCE, AND THE ROLE OF CIVIL SO",,,15150,4,,15150.08,15150.06,22030.01,,,,,,
40818398,RADIO CAMPAIGN TO INCREASE VOT,RADIO CAMPAIGN TO INCREASE VOTES,"Radio Campaign to increase voter turnout To launch a radio campaign, designed to increase voter turnout at the coming national elections in BiH",RADIO CAMPAIGN TO INCREASE VOT,RADIO CAMPAIGN TO INCREASE VOTES,"Radio Campaign to increase voter turnout To launch a radio campaign, designed to increase voter turnout at the coming national elections in BiH",,,15150,5,,15150.06,22030.01,,,,,,,
40818398,"RADIO COMMUNICATIONS - POLICE PLANNING, TRAINING, ADVICE",RADIO COMMUNICATIONS-POLICE PLANNING,"Radio Communications Project - To fill an urgent need to provide planning advice, training in operations and procedures and equipment for the civil branch of the Palestinian Police Force in the West Bank","RADIO COMMUNICATIONS - POLICE PLANNING, TRAINING, ADVICE",RADIO COMMUNICATIONS-POLICE PLANNING,"Radio Communications Project - To fill an urgent need to provide planning advice, training in operations and procedures and equipment for the civil branch of the Palestinian Police Force in the West Bank",,,15130,4,,15130.06,22030.01,,,,,,,
40818398,RADIO MAENDELEO,RADIO MAENDELEO,"TO EXPAND ITS NETWORK OF LISTENING CLUBS, ESPECIALLY IN RURAL AREAS THROUGH THE PURCHASE AND DISTRIBUTION OF TWENTY SHORT-WAVE RADIOS TO NEW LISTENING CLUBS, WHICH WILL BECOME PART OF A NETWORK OF DISCUSSION GROUPS. THE ORGANIZATIONS STAFF WILL VISIT EAC",RADIO DEVELOPMENT,RADIO DEVELOPMENT,"TO EXPAND ITS NETWORK OF LISTENING CLUBS, ESPECIALLY IN RURAL AREAS THROUGH THE PURCHASE AND DISTRIBUTION OF TWENTY SHORT-WAVE RADIOS TO NEW LISTENING CLUBS, WHICH WILL BECOME PART OF A NETWORK OF DISCUSSION GROUPS. THE ORGANIZATIONS STAFF WILL VISIT EAC",,,22030,4,,22030.01,,,,,,,,
40818398,Radio Maendeleo,RADIO MAENDELEO,"To increase public access to news and information during the election process. Radio Maendeleo will strengthen the capacity of its network of 47 radio clubs; update its cultural media center to include newspapers, books, and other material; and increase subscriptions to include new publications on educational issues such as HIV/AIDS, elections, democracy, human rights, and sexual violence.",Radio Development,RADIO DEVELOPMENT,"To increase public access to news and information during the election process. Radio Maendeleo will strengthen the capacity of its network of 47 radio clubs; update its cultural media center to include newspapers, books, and other material; and increase subscriptions to include new publications on educational issues such as HIV/AIDS, elections, democracy, human rights, and sexual violence.",,,15150,4,,15150.06,22030.01,15150.08,15150.05,15150.07,13040.02,,,
40818398,RADIO DEVELOPMENT ASSISTANCE PROJECT,RADIO DEVELOPMENT ASSISTANCE PROJECT,IMPROVEMENT IN THE APPLICATION OF THE RULE OF LAW IS ESSENTIAL FOR CAMBODIA TO ACHIEVE ITS ECONOMIC AND SOCIAL GOALS AS OUTLINED IN THE NATIONAL POVERTY REDUCTION STRATEGY AND OTHER STATE PLANNING DOCUMENTS. THE AUSTRALIA-CAMBODIA COUNTRY STRATEGY RECOGNI,RADIO DEVELOPMENT ASSISTANCE PROJECT,RADIO DEVELOPMENT ASSISTANCE PROJECT,IMPROVEMENT IN THE APPLICATION OF THE RULE OF LAW IS ESSENTIAL FOR CAMBODIA TO ACHIEVE ITS ECONOMIC AND SOCIAL GOALS AS OUTLINED IN THE NATIONAL POVERTY REDUCTION STRATEGY AND OTHER STATE PLANNING DOCUMENTS. THE AUSTRALIA-CAMBODIA COUNTRY STRATEGY RECOGNI,,,15100,4,,15110.01,15130.01,22030.01,,,,,,
40818398,RADIO DIALOGUE,RADIO DIALOGUE,ORGANISATION WORKING TOWARDS BECOMMING A RADIO STATION. GIVE YOUTH THE POSSIBILITY TO EXPRESS THEMSELVES.AGR.PARTNER: SAIHIMPL.INST: (NOT KNOWN YET),RADIO DIALOGUE,RADIO DIALOGUE,ORGANISATION WORKING TOWARDS BECOMMING A RADIO STATION. GIVE YOUTH THE POSSIBILITY TO EXPRESS THEMSELVES.AGR.PARTNER: SAIHIMPL.INST: (NOT KNOWN YET),,,22030,4,,22030.01,15150.02,,,,,,,
40818398,RADIO EDUCATION CSCF 231,RADIO EDUCATION,To use radio as an educational and communications tool that will empower people by enabling them to become more articulate about issues that concern them and help them lobby decision makers.,RADIO EDUCATION CSCF 231,RADIO EDUCATION,To use radio as an educational and communications tool that will empower people by enabling them to become more articulate about issues that concern them and help them lobby decision makers.,,,22030,4,,22030.01,,,,,,,,
40818398,Radio network Darfur,RADIO NETWORK DARFUR,Improved access to independent information through support to the Radio network in Darfur,Radio network Darfur,RADIO NETWORK DARFUR,Improved access to independent information through support to the Radio network in Darfur,,,22030,5,,22030.01,,,,,,,,
40818398,ABJ RADIO PROGR VLNC AG WOMAN,RADIO PROGR VLNC AG WOMAN,"BEWUSTWORDING VAN NIG. OVER GEWELD TEGEN VROUWEN. BEINVLOEDEN V. POLITIEK EN DE WETGEVING INZAKE DE BESCHERMING VD RECHTEN VD VROUWN. PUBLICITEIT MAKEN OVER STEUNPUNTEN SLACHTOFFERS VAN GEWELD TEGEN VROUWEN, IN HET BIJZONDER IN DE HUISELIJKE SF",ABJ RADIO PROGR VLNC AG WOMAN,RADIO PROGR VLNC AG WOMAN,"AWARENESS OF NIG. ON VIOLENCE AGAINST WOMEN. V. INFLUENCE POLITICS AND THE LAW ON THE PROTECTION RIGHTS VD VD VROUWN. PUBLICITY TO VICTIMS OF RELAYS ON VIOLENCE AGAINST WOMEN, PARTICULARLY IN THE DOMESTIC SF",,,15130,4,,42010.01,15130.06,22030.01,,,,,,
40818398,Radio Television B92,RADIO TELEVISION B92,"To raise awareness and understanding of the Serbian and Croatian public of the events of the past decade and the responsibility of their leaders for crimes committed during the disintegration of Yugoslavia. B92 will produce and broadcast a documentary examining the complex series of events leading up to and immediately following the three-month-long shelling of Vukovar, a town in Croatian Eastern Slavonia.",Radio Television B92,RADIO TELEVISION B92,"To raise awareness and understanding of the Serbian and Croatian public of the events of the past decade and the responsibility of their leaders for crimes committed during the disintegration of Yugoslavia. B92 will produce and broadcast a documentary examining the complex series of events leading up to and immediately following the three-month-long shelling of Vukovar, a town in Croatian Eastern Slavonia.",,,22030,3,,15130.06,22030.01,22030.02,,,,,,
40818398,DMV YU/OVSE RADIO,RADIO TELEVISION KOSOVO,KOSOVO:BIJDRAGE AAN DE EXPLOITATIEKOSTEN VAN DE RADIO TELEVISION KOSOVO. DOEL VAN DIT STATION IS HET VERSCHAFFEN VAN TOEGANG AAN ALLE MENSEN IN KOSOVO TOT OBJECTIEF NIEUWS EN PUBLIEKE INFORMA- TIE. VIDER EX KBE 749.0 EN ACT.NR. YU022001.,DMV YU / OSCE RADIO,RADIO TELEVISION KOSOVO,KOSOVO: THE CONTRIBUTION TO THE OPERATION OF RADIO TELEVISION KOSOVO. PURPOSE OF THIS STATION IS PROVIDING ACCESS TO ALL PEOPLE IN KOSOVO TO OBJECTIVE NEWS AND PUBLIC INFORMA-TION. EX AND ACT.NR. videre KBE 749.0 YU022001.,,,22030,4,,22030.01,22030.02,,,,,,,
