iso2,iso3,adt_code,year,grant_amount,subject,grant_count,foundation_count,country
CN,CHN,430,2008,9441583,Other Multisector/Cross-cutting,55,24,China
CN,CHN,430,2009,14122925,Other Multisector/Cross-cutting,70,32,China
CN,CHN,430,2010,7356466,Other Multisector/Cross-cutting,57,20,China
CN,CHN,700,2008,7156515,Humanitarian Aid (Including Reconstruction and Recovery),35,21,China
CN,CHN,700,2009,697531,Humanitarian Aid (Including Reconstruction and Recovery),11,7,China
CN,CHN,700,2010,528277,Humanitarian Aid (Including Reconstruction and Recovery),11,5,China
CN,CHN,920,2005,201600,Support to Non-Governmental Organizations(NGOs) and Government Organizations,4,2,China
CN,CHN,920,2006,324696,Support to Non-Governmental Organizations(NGOs) and Government Organizations,8,2,China
CN,CHN,920,2007,556000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,7,3,China
CN,CHN,920,2008,1340307,Support to Non-Governmental Organizations(NGOs) and Government Organizations,17,8,China
CN,CHN,920,2009,280000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,4,3,China
CN,CHN,920,2010,790040,Support to Non-Governmental Organizations(NGOs) and Government Organizations,7,5,China
CN,CHN,930,2006,790000,Refugees,2,2,China
CN,CHN,930,2009,300000,Refugees,1,1,China
CN,CHN,998,2005,650200,Unallocated/Unspecified,6,2,China
CN,CHN,998,2006,515300,Unallocated/Unspecified,5,2,China
CN,CHN,998,2007,1402000,Unallocated/Unspecified,6,2,China
CN,CHN,998,2008,855501,Unallocated/Unspecified,5,3,China
CN,CHN,998,2009,1033000,Unallocated/Unspecified,4,3,China
CN,CHN,998,2010,209000,Unallocated/Unspecified,1,1,China
CO,COL,110,2005,315000,Education,5,4,Colombia
CO,COL,110,2006,500000,Education,3,3,Colombia
CO,COL,110,2007,604000,Education,5,3,Colombia
CO,COL,110,2008,115000,Education,2,2,Colombia
CO,COL,110,2009,1595000,Education,5,5,Colombia
CO,COL,110,2010,1000000,Education,5,3,Colombia
CO,COL,120,2005,630050,Health,3,3,Colombia
CO,COL,120,2006,100000,Health,1,1,Colombia
CO,COL,120,2007,40000,Health,1,1,Colombia
CO,COL,120,2008,425000,Health,4,4,Colombia
CO,COL,120,2009,90000,Health,1,1,Colombia
CO,COL,130,2008,4737756,Population Policies/Programmes and Reproductive Health,2,1,Colombia
CO,COL,130,2009,6516563,Population Policies/Programmes and Reproductive Health,1,1,Colombia
CO,COL,130,2010,6745556,Population Policies/Programmes and Reproductive Health,2,2,Colombia
CO,COL,150,2005,1469500,Government and Civil Society,8,2,Colombia
CO,COL,150,2006,325000,Government and Civil Society,4,2,Colombia
CO,COL,150,2007,1175000,Government and Civil Society,8,2,Colombia
CO,COL,150,2008,716500,Government and Civil Society,8,3,Colombia
CO,COL,150,2009,855750,Government and Civil Society,12,4,Colombia
CO,COL,150,2010,940142,Government and Civil Society,8,4,Colombia
CO,COL,160,2005,212740,Other Social Infrastructure and Services,2,2,Colombia
CO,COL,160,2006,116160,Other Social Infrastructure and Services,2,2,Colombia
CO,COL,160,2007,15000,Other Social Infrastructure and Services,1,1,Colombia
CO,COL,160,2008,27000,Other Social Infrastructure and Services,2,2,Colombia
CO,COL,160,2009,134000,Other Social Infrastructure and Services,3,2,Colombia
CO,COL,160,2010,414000,Other Social Infrastructure and Services,5,3,Colombia
CO,COL,220,2006,20000,Communications,1,1,Colombia
CO,COL,220,2008,100080,Communications,1,1,Colombia
CO,COL,240,2010,60000,Banking and Financial Services,1,1,Colombia
CO,COL,250,2007,2494200,Business and Other Services,3,3,Colombia
CO,COL,250,2008,140000,Business and Other Services,2,2,Colombia
CO,COL,250,2009,481000,Business and Other Services,5,3,Colombia
CO,COL,250,2010,195000,Business and Other Services,3,3,Colombia
CO,COL,310,2005,8795150,"Agriculture, Forestry, Fishing",9,3,Colombia
CO,COL,310,2006,3421650,"Agriculture, Forestry, Fishing",9,3,Colombia
CO,COL,310,2007,355805,"Agriculture, Forestry, Fishing",2,2,Colombia
CO,COL,310,2008,22819177,"Agriculture, Forestry, Fishing",9,5,Colombia
CO,COL,310,2009,103000,"Agriculture, Forestry, Fishing",1,1,Colombia
CO,COL,310,2010,10584250,"Agriculture, Forestry, Fishing",5,5,Colombia
CO,COL,330,2008,100000,Trade and Tourism,1,1,Colombia
CO,COL,410,2006,313000,General environmental protection Non-sector specific,3,3,Colombia
CO,COL,410,2007,1022500,General environmental protection Non-sector specific,4,3,Colombia
CO,COL,410,2008,14808574,General environmental protection Non-sector specific,17,4,Colombia
CO,COL,410,2009,3457000,General environmental protection Non-sector specific,15,5,Colombia
CO,COL,410,2010,1380000,General environmental protection Non-sector specific,8,5,Colombia
CO,COL,420,2006,100000,Women (in Development),1,1,Colombia
CO,COL,420,2007,125000,Women (in Development),2,2,Colombia
CO,COL,420,2009,20000,Women (in Development),1,1,Colombia
CO,COL,430,2005,10978559,Other Multisector/Cross-cutting,6,5,Colombia
CO,COL,430,2006,555000,Other Multisector/Cross-cutting,6,3,Colombia
CO,COL,430,2007,2075000,Other Multisector/Cross-cutting,3,2,Colombia
CO,COL,430,2008,2743664,Other Multisector/Cross-cutting,5,4,Colombia
CO,COL,430,2009,2321444,Other Multisector/Cross-cutting,10,6,Colombia
CO,COL,430,2010,5058857,Other Multisector/Cross-cutting,7,6,Colombia
CO,COL,700,2010,25000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Colombia
CO,COL,920,2008,25000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,Colombia
CO,COL,920,2009,25000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,Colombia
CO,COL,930,2005,200000,Refugees,1,1,Colombia
CO,COL,930,2008,40000,Refugees,1,1,Colombia
CO,COL,930,2010,99000,Refugees,1,1,Colombia
CO,COL,998,2005,50000,Unallocated/Unspecified,1,1,Colombia
CO,COL,998,2007,10800,Unallocated/Unspecified,1,1,Colombia
CO,COL,998,2008,14000,Unallocated/Unspecified,1,1,Colombia
CR,CRI,110,2005,330000,Education,4,2,Costa Rica
CR,CRI,110,2006,1256000,Education,6,4,Costa Rica
CR,CRI,110,2007,265000,Education,5,3,Costa Rica
CR,CRI,110,2008,383000,Education,3,3,Costa Rica
CR,CRI,110,2009,137150,Education,7,7,Costa Rica
CR,CRI,110,2010,196150,Education,7,5,Costa Rica
CR,CRI,120,2005,200000,Health,1,1,Costa Rica
CR,CRI,120,2006,145771,Health,5,3,Costa Rica
CR,CRI,120,2007,199630,Health,1,1,Costa Rica
CR,CRI,120,2009,16808,Health,1,1,Costa Rica
CR,CRI,120,2010,10000,Health,1,1,Costa Rica
CR,CRI,140,2006,100000,Water Supply and Sanitation,1,1,Costa Rica
CR,CRI,140,2008,10000,Water Supply and Sanitation,1,1,Costa Rica
CR,CRI,140,2009,30000,Water Supply and Sanitation,1,1,Costa Rica
CR,CRI,150,2005,430000,Government and Civil Society,2,2,Costa Rica
CR,CRI,150,2006,570000,Government and Civil Society,3,3,Costa Rica
CR,CRI,160,2007,614985,Other Social Infrastructure and Services,2,2,Costa Rica
CR,CRI,160,2008,45000,Other Social Infrastructure and Services,2,2,Costa Rica
CR,CRI,160,2009,120000,Other Social Infrastructure and Services,5,3,Costa Rica
CR,CRI,160,2010,26000,Other Social Infrastructure and Services,2,2,Costa Rica
CR,CRI,220,2006,100000,Communications,1,1,Costa Rica
CR,CRI,220,2007,613247,Communications,2,2,Costa Rica
CR,CRI,250,2005,263000,Business and Other Services,3,3,Costa Rica
CR,CRI,250,2007,245000,Business and Other Services,3,2,Costa Rica
CR,CRI,250,2008,366000,Business and Other Services,2,1,Costa Rica
CR,CRI,250,2009,190000,Business and Other Services,2,2,Costa Rica
CR,CRI,250,2010,55000,Business and Other Services,2,1,Costa Rica
CR,CRI,310,2007,10310000,"Agriculture, Forestry, Fishing",3,3,Costa Rica
CR,CRI,310,2008,2300000,"Agriculture, Forestry, Fishing",4,2,Costa Rica
CR,CRI,310,2009,132000,"Agriculture, Forestry, Fishing",3,3,Costa Rica
CR,CRI,310,2010,312000,"Agriculture, Forestry, Fishing",3,3,Costa Rica
CR,CRI,330,2008,544000,Trade and Tourism,2,1,Costa Rica
CR,CRI,410,2006,200000,General environmental protection Non-sector specific,1,1,Costa Rica
CR,CRI,410,2007,16575,General environmental protection Non-sector specific,1,1,Costa Rica
CR,CRI,410,2008,5068748,General environmental protection Non-sector specific,9,4,Costa Rica
CR,CRI,410,2009,338399,General environmental protection Non-sector specific,9,6,Costa Rica
CR,CRI,410,2010,1050000,General environmental protection Non-sector specific,2,2,Costa Rica
CR,CRI,430,2005,21660,Other Multisector/Cross-cutting,1,1,Costa Rica
CR,CRI,430,2006,50000,Other Multisector/Cross-cutting,1,1,Costa Rica
CR,CRI,430,2007,154000,Other Multisector/Cross-cutting,3,2,Costa Rica
CR,CRI,430,2008,660600,Other Multisector/Cross-cutting,6,4,Costa Rica
CR,CRI,430,2009,435748,Other Multisector/Cross-cutting,8,6,Costa Rica
CR,CRI,430,2010,775000,Other Multisector/Cross-cutting,4,4,Costa Rica
CR,CRI,520,2008,25000,Developmental food aid/Food security assistance,1,1,Costa Rica
CR,CRI,520,2010,10000,Developmental food aid/Food security assistance,1,1,Costa Rica
CR,CRI,700,2009,56540,Humanitarian Aid (Including Reconstruction and Recovery),3,2,Costa Rica
CR,CRI,998,2006,195000,Unallocated/Unspecified,1,1,Costa Rica
CR,CRI,998,2010,240000,Unallocated/Unspecified,1,1,Costa Rica
CU,CUB,110,2009,10000,Education,1,1,Cuba
CU,CUB,120,2009,80000,Health,1,1,Cuba
CU,CUB,140,2009,37500,Water Supply and Sanitation,1,1,Cuba
CU,CUB,140,2010,85000,Water Supply and Sanitation,2,2,Cuba
CU,CUB,150,2008,239949,Government and Civil Society,5,3,Cuba
CU,CUB,150,2009,530000,Government and Civil Society,7,5,Cuba
CU,CUB,150,2010,524000,Government and Civil Society,7,3,Cuba
CU,CUB,160,2005,47000,Other Social Infrastructure and Services,2,2,Cuba
CU,CUB,160,2007,40000,Other Social Infrastructure and Services,1,1,Cuba
CU,CUB,160,2008,100000,Other Social Infrastructure and Services,2,1,Cuba
CU,CUB,160,2009,141000,Other Social Infrastructure and Services,8,6,Cuba
CU,CUB,160,2010,854000,Other Social Infrastructure and Services,10,8,Cuba
CU,CUB,410,2008,87500,General environmental protection Non-sector specific,1,1,Cuba
CU,CUB,410,2010,1170000,General environmental protection Non-sector specific,6,1,Cuba
CU,CUB,430,2008,40000,Other Multisector/Cross-cutting,1,1,Cuba
CU,CUB,430,2009,95000,Other Multisector/Cross-cutting,4,2,Cuba
CU,CUB,430,2010,608000,Other Multisector/Cross-cutting,8,5,Cuba
CU,CUB,700,2010,100000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Cuba
CY,CYP,110,2005,43632,Education,1,1,Cyprus
CY,CYP,110,2008,89950,Education,1,1,Cyprus
CY,CYP,150,2005,120000,Government and Civil Society,1,1,Cyprus
CY,CYP,150,2009,10000,Government and Civil Society,1,1,Cyprus
CY,CYP,160,2009,244035,Other Social Infrastructure and Services,1,1,Cyprus
CY,CYP,430,2009,100000,Other Multisector/Cross-cutting,1,1,Cyprus
CZ,CZE,110,2006,620976,Education,3,3,Czech Republic
CZ,CZE,110,2007,400000,Education,2,1,Czech Republic
CZ,CZE,110,2008,334800,Education,2,2,Czech Republic
CZ,CZE,110,2009,101000,Education,1,1,Czech Republic
CZ,CZE,110,2010,493268,Education,1,1,Czech Republic
CZ,CZE,120,2006,120000,Health,2,1,Czech Republic
CZ,CZE,120,2007,737280,Health,2,2,Czech Republic
CZ,CZE,120,2008,601500,Health,4,2,Czech Republic
CZ,CZE,120,2009,1063752,Health,5,5,Czech Republic
CZ,CZE,120,2010,150728,Health,1,1,Czech Republic
CZ,CZE,140,2005,60000,Water Supply and Sanitation,1,1,Czech Republic
CZ,CZE,150,2005,1260000,Government and Civil Society,3,2,Czech Republic
CZ,CZE,150,2006,40000,Government and Civil Society,1,1,Czech Republic
CZ,CZE,150,2008,2400000,Government and Civil Society,1,1,Czech Republic
CZ,CZE,150,2009,2440000,Government and Civil Society,2,2,Czech Republic
CZ,CZE,150,2010,568000,Government and Civil Society,2,2,Czech Republic
CZ,CZE,160,2005,949508,Other Social Infrastructure and Services,4,3,Czech Republic
CZ,CZE,160,2006,1041376,Other Social Infrastructure and Services,4,3,Czech Republic
CZ,CZE,160,2007,120000,Other Social Infrastructure and Services,2,1,Czech Republic
CZ,CZE,160,2008,728000,Other Social Infrastructure and Services,5,3,Czech Republic
CZ,CZE,160,2009,1175000,Other Social Infrastructure and Services,7,5,Czech Republic
CZ,CZE,160,2010,240000,Other Social Infrastructure and Services,4,3,Czech Republic
CZ,CZE,250,2007,60000,Business and Other Services,1,1,Czech Republic
CZ,CZE,250,2009,560000,Business and Other Services,2,1,Czech Republic
CZ,CZE,250,2010,300000,Business and Other Services,2,1,Czech Republic
CZ,CZE,410,2005,60000,General environmental protection Non-sector specific,1,1,Czech Republic
CZ,CZE,410,2006,480000,General environmental protection Non-sector specific,2,2,Czech Republic
CZ,CZE,410,2007,800000,General environmental protection Non-sector specific,1,1,Czech Republic
CZ,CZE,410,2008,380000,General environmental protection Non-sector specific,2,2,Czech Republic
CZ,CZE,410,2009,736000,General environmental protection Non-sector specific,1,1,Czech Republic
CZ,CZE,430,2005,648000,Other Multisector/Cross-cutting,2,2,Czech Republic
CZ,CZE,430,2006,140000,Other Multisector/Cross-cutting,2,1,Czech Republic
CZ,CZE,430,2007,840000,Other Multisector/Cross-cutting,3,3,Czech Republic
CZ,CZE,430,2008,393200,Other Multisector/Cross-cutting,4,4,Czech Republic
CZ,CZE,430,2009,148000,Other Multisector/Cross-cutting,2,2,Czech Republic
CZ,CZE,430,2010,48000,Other Multisector/Cross-cutting,1,1,Czech Republic
CZ,CZE,700,2008,104000,Humanitarian Aid (Including Reconstruction and Recovery),1,1,Czech Republic
CZ,CZE,920,2005,452000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,1,1,Czech Republic
CZ,CZE,920,2006,760000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,3,1,Czech Republic
CZ,CZE,920,2008,920000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,2,1,Czech Republic
CZ,CZE,920,2010,3520000,Support to Non-Governmental Organizations(NGOs) and Government Organizations,4,1,Czech Republic
CZ,CZE,998,2005,300000,Unallocated/Unspecified,1,1,Czech Republic
CZ,CZE,998,2006,60000,Unallocated/Unspecified,1,1,Czech Republic
CZ,CZE,998,2007,80000,Unallocated/Unspecified,1,1,Czech Republic
DE,DEU,110,2005,6130957,Education,17,11,Germany
DE,DEU,110,2006,7083406,Education,12,8,Germany
DE,DEU,110,2007,6230746,Education,12,6,Germany
DE,DEU,110,2008,4836073,Education,11,9,Germany
DE,DEU,110,2009,932445,Education,10,9,Germany
DE,DEU,110,2010,285000,Education,7,4,Germany
DE,DEU,120,2005,23543842,Health,19,11,Germany
DE,DEU,120,2006,8637195,Health,16,9,Germany
DE,DEU,120,2007,2155153,Health,15,7,Germany
DE,DEU,120,2008,980272,Health,13,7,Germany
DE,DEU,120,2009,932518,Health,17,8,Germany
DE,DEU,120,2010,92846,Health,2,2,Germany
DE,DEU,130,2005,409547,Population Policies/Programmes and Reproductive Health,3,3,Germany
DE,DEU,130,2006,1270000,Population Policies/Programmes and Reproductive Health,4,4,Germany
DE,DEU,130,2007,1035000,Population Policies/Programmes and Reproductive Health,2,1,Germany
DE,DEU,130,2008,1445000,Population Policies/Programmes and Reproductive Health,3,3,Germany
DE,DEU,130,2009,6958272,Population Policies/Programmes and Reproductive Health,3,3,Germany
DE,DEU,140,2006,90000,Water Supply and Sanitation,3,1,Germany
DE,DEU,140,2008,150000,Water Supply and Sanitation,1,1,Germany
DE,DEU,150,2005,248050,Government and Civil Society,4,4,Germany
DE,DEU,150,2006,365001,Government and Civil Society,5,5,Germany
DE,DEU,150,2007,1053821,Government and Civil Society,7,7,Germany
DE,DEU,150,2008,7149633,Government and Civil Society,4,4,Germany
DE,DEU,150,2009,292850,Government and Civil Society,3,3,Germany
DE,DEU,150,2010,192955,Government and Civil Society,3,3,Germany
DE,DEU,160,2005,1853582,Other Social Infrastructure and Services,25,12,Germany
DE,DEU,160,2006,2386058,Other Social Infrastructure and Services,39,15,Germany
DE,DEU,160,2007,5154464,Other Social Infrastructure and Services,31,14,Germany
DE,DEU,160,2008,2240831,Other Social Infrastructure and Services,31,14,Germany
DE,DEU,160,2009,5997782,Other Social Infrastructure and Services,37,21,Germany
DE,DEU,160,2010,927400,Other Social Infrastructure and Services,13,9,Germany
DE,DEU,220,2005,452827,Communications,2,2,Germany
DE,DEU,220,2006,54813,Communications,1,1,Germany
DE,DEU,250,2006,16250,Business and Other Services,1,1,Germany
DE,DEU,250,2007,15000,Business and Other Services,1,1,Germany
DE,DEU,250,2008,35395551,Business and Other Services,2,2,Germany
DE,DEU,250,2009,425000,Business and Other Services,2,2,Germany
DE,DEU,250,2010,75000,Business and Other Services,1,1,Germany
DE,DEU,310,2005,11318955,"Agriculture, Forestry, Fishing",1,1,Germany
DE,DEU,310,2006,58000,"Agriculture, Forestry, Fishing",2,2,Germany
DE,DEU,310,2007,30000,"Agriculture, Forestry, Fishing",1,1,Germany
DE,DEU,310,2008,24914460,"Agriculture, Forestry, Fishing",4,2,Germany
DE,DEU,410,2005,180000,General environmental protection Non-sector specific,5,2,Germany
DE,DEU,410,2006,416700,General environmental protection Non-sector specific,6,4,Germany
DE,DEU,410,2007,715000,General environmental protection Non-sector specific,10,4,Germany
DE,DEU,410,2008,1760024,General environmental protection Non-sector specific,13,4,Germany
DE,DEU,410,2009,335087,General environmental protection Non-sector specific,5,4,Germany
DE,DEU,410,2010,955000,General environmental protection Non-sector specific,8,2,Germany
DE,DEU,420,2005,28444,Women (in Development),1,1,Germany
DE,DEU,420,2006,29950,Women (in Development),2,1,Germany
DE,DEU,420,2007,120000,Women (in Development),3,1,Germany
DE,DEU,430,2005,726000,Other Multisector/Cross-cutting,8,7,Germany
DE,DEU,430,2006,2629990,Other Multisector/Cross-cutting,12,7,Germany
DE,DEU,430,2007,947537,Other Multisector/Cross-cutting,11,9,Germany
DE,DEU,430,2008,2550272,Other Multisector/Cross-cutting,14,12,Germany
